Position,Brand,Product_Name,Product_Page_Url,Price,Product_SKU_ID,Date,Sponsored,Product_Category,Product_Subcategory,Retailer,Input_Url
11,Gucci,Flora Gorgeous Gardenia eau de parfum for women,https://www.notino.co.uk/gucci/flora-gorgeous-gardenia-eau-de-parfum-for-women/,22.50,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
12,Burberry,Touch for Women eau de parfum for women,https://www.notino.co.uk/burberry/touch-for-women-eau-de-parfum-for-women/,30.90,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
13,Calvin Klein,CK One eau de toilette unisex,https://www.notino.co.uk/calvin-klein/ck-one-eau-de-toilette-unisex/,20.60,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
14,Burberry,London for Women eau de parfum for women,https://www.notino.co.uk/burberry/london-for-women2006-eau-de-parfum-for-women/,15.70,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
15,Calvin Klein,Eternity eau de parfum for women,https://www.notino.co.uk/calvin-klein/eternity-eau-de-parfum-for-women/,32.00,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
16,Lattafa,Khamrah eau de parfum unisex 100 ml,https://www.notino.co.uk/lattafa/khamrah-eau-de-parfum-unisex/,40.00,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
17,Prêt à Porter,Prêt à Porter eau de toilette in a box for women 50 ml,https://www.notino.co.uk/pret-a-porter/pret-a-porter-eau-de-toilette-in-box-for-women/,3.40,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
18,Coty,Exclamation eau de cologne for women 50 ml,https://www.notino.co.uk/coty/exclamation-eau-de-cologne-for-women/,7.50,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
19,Calvin Klein,Euphoria eau de parfum for women,https://www.notino.co.uk/calvin-klein/euphoria-eau-de-parfum-for-women/,23.90,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
20,Bottega Veneta,Bottega Veneta eau de parfum for women,https://www.notino.co.uk/bottega-veneta/veneta-eau-de-parfum-for-women/,48.70,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
21,GUERLAIN,Insolence eau de parfum for women 75 ml,https://www.notino.co.uk/guerlain/insolence-eau-de-parfum-for-women/,73.90,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
22,Paco Rabanne,Olympéa eau de parfum for women,https://www.notino.co.uk/paco-rabanne/olympea-eau-de-parfum-for-women/,25.00,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
23,Jean Paul Gaultier,La Belle Le Parfum eau de parfum for women,https://www.notino.co.uk/jean-paul-gaultier/la-belle-le-parfum-eau-de-parfum-for-women/,45.90,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
24,Zimaya,Amber Is Great eau de parfum unisex 100 ml,https://www.notino.co.uk/noya/amber-is-great-eau-de-parfum-unisex/,15.40,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
25,Elie Saab,Girl of Now eau de parfum for women,https://www.notino.co.uk/elie-saab/girl-of-now-eau-de-parfum-for-women/,35.60,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
26,GUERLAIN,Samsara Eau de Toilette for Women 75 ml,https://www.notino.co.uk/guerlain/samsara-eau-de-toilette-for-women/,70.00,N/A,2023-11-13,N/A,Fragrance,Womens Fragrance,Notino,https://www.notino.co.uk/womens-perfume/
